participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,0.00,0.85,25.00,0.00,0.00,2,20.00,15.00,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,4.00,0.95,19.50,0.00,0.00,1,18.00,13.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,8.00,0.65,17.00,0.00,0.00,2,20.00,15.00,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,8.00,0.65,18.50,0.00,0.00,3,22.00,16.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,4.00,0.85,22.50,0.00,0.00,3,22.00,16.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,0.00,0.75,23.50,0.00,0.00,1,18.00,13.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,5.00,0.85,24.50,0.00,0.00,4,26.00,19.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,3.00,0.75,26.50,0.00,0.00,4,26.00,19.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,2.00,0.15,8.75,0.00,0.00,1,15.00,0.75,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,7.00,0.25,4.35,0.00,0.00,2,27.00,1.35,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,9.00,0.05,2.20,0.00,0.00,3,24.00,1.20,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,0.00,0.05,10.80,0.00,0.00,4,16.00,0.80,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,10.00,0.05,1.35,0.00,0.00,2,27.00,1.35,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,8.00,0.15,3.20,0.00,0.00,3,24.00,1.20,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,7.00,0.05,3.80,0.00,0.00,4,16.00,0.80,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,6.00,0.25,4.75,0.00,0.00,1,15.00,0.75,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,7.00,0.05,4.35,0.00,0.00,2,27.00,1.35,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,4.00,0.15,6.75,0.00,0.00,1,15.00,0.75,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,3.00,0.15,8.35,0.00,0.00,2,27.00,1.35,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,0.00,0.15,11.20,0.00,0.00,3,24.00,1.20,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,7.00,0.25,4.20,0.00,0.00,3,24.00,1.20,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,3.00,0.05,7.75,0.00,0.00,1,15.00,0.75,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,7.00,0.25,3.80,0.00,0.00,4,16.00,0.80,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,2.00,0.15,8.80,0.00,0.00,4,16.00,0.80,0.05,31,0,4,7,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,3.00,0.25,12.40,0.00,0.00,1,12.00,5.40,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,10.00,0.25,18.00,0.00,0.00,2,40.00,18.00,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,6.00,0.25,14.80,0.00,0.00,3,24.00,10.80,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,3.00,0.45,14.20,0.00,0.00,4,16.00,7.20,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,10.00,0.65,18.00,0.00,0.00,2,40.00,18.00,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,5.00,0.35,15.80,0.00,0.00,3,24.00,10.80,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,0.00,0.55,17.20,0.00,0.00,4,16.00,7.20,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,0.00,0.25,15.40,0.00,0.00,1,12.00,5.40,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,0.65,18.00,0.00,0.00,2,40.00,18.00,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,6.00,0.55,9.40,0.00,0.00,1,12.00,5.40,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,10.00,0.35,18.00,0.00,0.00,2,40.00,18.00,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,7.00,0.45,13.80,0.00,0.00,3,24.00,10.80,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,6.00,0.65,14.80,0.00,0.00,3,24.00,10.80,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,3.00,0.65,12.40,0.00,0.00,1,12.00,5.40,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,10.00,0.35,7.20,0.00,0.00,4,16.00,7.20,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,3.00,0.25,14.20,0.00,0.00,4,16.00,7.20,0.45,32,0,4,8,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
